geocode,total,owned_loan,owned_clear,rented
37037020104,4631.000000000195,2693.000000000386,1283.999999999949,653.99999999986
37037020105,2919.999999999504,1888.999999999688,290.999999999923,739.999999999893
37037020107,2221.006166106689,1464.004177782577,463.001796506299,294.000191817813
37037020108,1640,1151,236,253
37037020201,2993.818991929473,1482.86413638514,921.981721843835,588.973133700498
37037020202,2483.000000000298,1619.0000000002321,525.000000000056,339.00000000001
37037020203,2155.000000000033,1290.000000000014,519.000000000016,346.000000000003
37037020300,2899.182004006573,1423.269117932501,766.619074732943,709.293811341129
37037020401,5621,2304,1141,2176
37037020402,4648.000000000003,1571.000000000003,763.999999999996,2313.000000000004
37037020500,3751.039705896339,1890.020266176024,1169.019715359474,691.999724360841
37037020600,5324.991642030584,3058.995628154703,1480.996557950486,784.999455925395
37037020702,3882.85045398925,2265.872484210151,959.985284161265,656.992685617834
37037020703,2386.695102068209,1499.303455534067,719.942676662116,167.448969872026
37037020704,2480.993978537607,1016.9955062099119,362.999195820883,1100.999276506812
37037020801,3991.091826672498,2350.818870004331,721.000000000099,919.272956668068
37037020802,2430.999999999957,1470.999999999894,481.000000000032,479.000000000031
37037020803,1951.908173328165,1421.181129996122,298.000000000045,232.727043331998
37039930101,2342.066168260798,728.036676575705,853.025498952633,761.00399273246
37039930102,2115.93148100807,759.964047822817,893.975187319671,461.992245865582
37039930200,2410.004390484844,1037,948,425.004390484844
37039930300,2427.987337078146,1063.995838060733,1027.992207432626,335.999291584787
37039930401,3597.973261880626,1605.985294034342,1239.989304752253,751.998663094031
37039930402,2219,864,651,704
37039930501,1596.103140817551,820.049408899411,528.039835881822,248.013896036318
37039930502,3087.999999999957,1593.99999999998,829.999999999981,663.999999999996
37039930603,1662.020795997047,807.007639345854,616.011459018781,239.001697632412
37039930604,1616.004861552344,828,532,256.004861552344
37039930605,1768.396585393827,864.872299778859,628.541555087649,274.982730527319
37039930606,2163.931727073988,994.969656477328,862.969656477328,305.992414119332
37041930101,5164,1710,900,2554
37041930102,2335.000000000082,1270.000000000049,578.000000000012,487.000000000021
37041930201,4666.0007341515,2327.0002936606,1431.0001468303,908.0002936606
37041930202,2355,1257,543,555
37043950101,2546.834609323577,1114.369817868658,855.004463167828,577.460328287091
37043950102,2509.998564010839,1223.004353442028,887.993444274044,399.000766294767
37043950201,2428,1269,684,475
37043950202,3011.904987148339,1375.954478388602,886.964404796011,748.986103963726
37045950101,5298.781762578678,2314.977907632885,1832.286119652271,1151.517735293522
37045950102,2786,1314,800,672
37045950200,4846,2179,1258,1409
37045950301,4515.000000000097,2397.000000000063,1077.000000000015,1041.000000000019
37045950302,5820.16632389138,3405.086663501298,1327.040267889492,1088.03939250059
37045950400,6672,3184,1275,2213
37045950500,3560.108016846495,1133.678596927437,629.750437800403,1796.678982118655
37045950601,3918,2204,779,935
37045950603,3125.603871512183,1850.009141133215,715.73377442567,559.860955953298
37045950604,2871.690697764157,1413.874926964749,523.912110840075,933.903659959333
37045950701,3704,1596,878,1230
37045950702,3257,1577,622,1058
37045950800,4374,1897,900,1577
37045950900,2952,770,265,1917
37045951000,3268,1201,530,1537
37045951100,2731,754,356,1621
37045951200,5238,2176,877,2185
37045951300,2914.000000000058,1617.000000000026,616,681.000000000032
37045951400,6589.999999999925,3388.999999999933,1492.999999999949,1708.000000000043
37045951501,4655,2770,794,1091
37045951502,1284.25642968514,665.11859198644,359.088574230388,260.049263468312
37045951503,2463,1495,474,494
37045951601,4346,2265,851,1230
37045951602,4815,2169,978,1668
37047930100,4196.64024331134,2145.931650311686,1237.395022300702,813.313570698952
37047930200,2165.832007784889,919.858838309894,776.307647446216,469.665522028779
37047930300,2414.404839827122,1210.189399574475,700.573065389416,503.642374863231
37047930400,4052.33979268211,1740.652144119848,1261.530963052388,1050.156685509874
37047930500,4535.74932649266,1993.883647818388,1577.164537901804,964.701140772468
37047930600,3869.00000000002,1455.000000000021,1405.999999999997,1008.000000000002
37047930700,4800.000000000095,1701.00000000004,1541.000000000023,1558.000000000032
37047930800,3968.226700816033,2200.133160431182,848.406679298098,919.686861086753
37047930900,4530.136625640528,1456.024522550864,675.042038658624,2399.07006443104
37047931000,4995.99999999978,1956.999999999867,1369.99999999996,1668.999999999953
37047931100,3755.815539207884,1587.80921729501,1280.741417925447,887.264903987427
37047931201,4057.130368564504,1293.043217888531,1268.062758904048,1496.024391771925
37047931202,2212.473278098318,891.587508109403,610.349935613704,710.535834375211
37047931301,2928.573296206341,1172.8901733224,1040.625456318018,715.057666565923
37047931302,2698.005483704208,1082.432378589836,991.71484921682,623.858255897552
37049960101,3924,2122,1143,659
37049960102,4787.056631776633,2059.000000000009,1279.014157944174,1449.04247383245
