geocode,total,owned_loan,owned_clear,rented
37085071402,5038.000000000822,1739,467,2832.000000000822
37087920101,3269,1540,1085,644
37087920102,3722,1835,1345,542
37087920201,1266.000000000176,601.000000000077,363.00000000007,302.000000000029
37087920202,4848.00644708892,2501.003003318609,1331.002608847826,1016.000834922485
37087920300,2971.996835083982,1514.998429544446,685.99956791162,770.998837627916
37087920400,1864,921,530,413
37087920501,1848.000000000226,930.000000000134,532.000000000057,386.000000000035
37087920502,4012,1752,1015,1245
37087920601,1957.99999999999,913.999999999993,652.999999999998,390.999999999999
37087920602,2336.999999999941,1045.999999999963,689.999999999988,600.99999999999
37087920701,1721.999999999709,765.999999999872,571.999999999897,383.99999999994003
37087920702,1311.9999999999989,603.000000000002,451.999999999999,256.999999999998
37087920800,2942.2992847244,1508.600592292908,942.85985694488,490.83883548661197
37087920900,1594,545,356,693
37087921000,2870.000000000004,1125.000000000001,819.000000000002,926.000000000001
37087921100,2322.000000000115,962.0000000000321,670.0000000000471,690.000000000036
37087921201,1617,403,353,861
37087921202,3432.803628939659,1619.814652713406,948.989097218499,863.999879007754
37087921301,4049.127495696236,2120.05789653824,1326.0464405426999,603.023158615296
37087921302,5086,2290,1643,1153
37087980100,10,0,10,0
37089930100,3889.929380945138,1957.963138227318,1080.971774063599,850.994468654221
37089930201,3089,1773,759,557
37089930202,2242.996314805685,1184.998771601895,583.99754320379,474
37089930301,2260,904,592,764
37089930302,2729,1390,791,548
37089930401,2162.0000000001028,1349.000000000063,516.000000000026,297.000000000014
37089930402,2239,851,743,645
37089930501,3157.999999999749,1668.999999999882,620.99999999995,867.999999999917
37089930502,4106.797515970559,2553.876748851639,761.949767389117,790.970999729803
37089930600,4303.800178792507,2879.312458128457,691.31934859697,733.16837206708
37089930701,3069.459557725725,1903.105492815191,766.721126035185,399.632938875349
37089930702,4278.000000000091,2574.000000000064,1127.000000000019,577.000000000008
37089930703,5227,3009,1409,809
37089930800,4355,2490,1046,819
37089930900,2646.000000000007,1546.000000000002,513.000000000004,587.000000000001
37089931000,4064,1466,1036,1562
37089931100,1395,585,235,575
37089931200,1385,462,169,754
37089931300,2576.958857039598,1062.972571359714,706.988244868449,806.998040811435
37089931401,2145,911,577,657
37089931402,1582.127308314148,687.055740113667,372.065916211012,523.005651989469
37089931500,3436.149210304814,1767.151022361684,1331.001880743999,337.996307199131
37089931600,4161.764624341552,2060.820666164992,1155.94395817656,945
37089931700,2569,1413,781,375
37089931801,2886.000000000235,1497.00000000014,1026.000000000083,363.000000000012
37089931802,4021.000000001252,2209.000000000705,1197.00000000043,615.000000000117
37089931901,3192.292857029459,1919.175813392214,875.060363451098,398.056680186147
37089931902,2805.000000000101,1595.000000000056,815.000000000031,395.000000000014
37089932000,4314.826290933827,2255.524315608124,1324.255927986526,735.046047339177
37089980100,0.0029451455780000004,0.0016724510900000002,7.91354906e-4,4.8133958200000007e-4
37091950101,1063.996336671284,573,301,189.996336671284
37091950102,1189.999951942298,566.999978155592,306.999991262241,315.999982524465
37091950201,804.999999999967,382.999999999981,288.999999999996,132.99999999999
37091950202,584.716454905944,331,135.716454905944,118
37091950300,1581.031423746968,747.014571974158,493.012372655608,341.004479117202
37091950401,1569,797,501,271
37091950402,1069,371,322,376
