geocode,total,owned_loan,owned_clear,rented
37031970501,785.027799290906,233.007942654538,50.0079426545,68.000000000003
37031970502,277.99999999994503,77.99999999995201,44.999999999968004,5.9999999999950004
37031970503,485.038449382692,255.9920573455,84.9920573455,24
37031970504,246,62,15,24
37031970601,301,15,11,4
37031970602,134,0,0,0
37031970603,428,111,44,20
37031970606,611.00000000004,26.999999999998,7,3.9999999999980003
37031970701,310,63,34,24
37031970702,858.0000000001061,180.000000000019,73,9
37031970703,1517.000000000002,386.000000000003,166.000000000003,22
37031970704,364.002105984601,42.034899173388,17.009125933271,4.0200569962
37031970801,465,61,33,22
37031970804,502.00000000009,158.000000000009,83.000000000002,39.000000000007006
37031970805,306.00000000001097,34,18,0
37031970806,595.999999999975,29.999999999991,13.999999999994,1
37031970903,346.204347939556,20,5,5
37031970904,653.000000000112,13,7,0
37031971003,223.79565206044398,10,0,5
37031971103,656.999999999991,17.999999999996998,2.9999999999969997,0
37031980100,0,0,0,0
37031990100,0,0,0,0
37031990200,0,0,0,0
37033930100,249,1243,558,288
37033930200,468.999999999996,2174.999999999966,851.999999999983,430.999999999983
37033930300,759.399143887871,734.0564429796079,375,159
37033930400,314,870,489,194
37033930500,386.081956900364,1110.031316370177,548.018525986349,307
37033930600,573.884958569364,1235.372091293606,579.261361491734,339.495643936755
37035010101,820.000000000023,221,132,20
37035010102,884.000000000038,138.000000000002,72.999999999998,25.000000000003
37035010201,774,221,130,14
37035010203,534.999999999986,118,72,4
37035010204,1054.000000000024,586.0000000000219,266.000000000022,49
37035010301,714,115,42,14
37035010302,1044.000000000119,209.000000000049,122.000000000019,12.000000000005
37035010303,681.000000000129,125.000000000032,67.000000000009,6.000000000002
37035010304,961.999999999915,359.999999999985,113.999999999995,9
37035010402,1901,607,66,2
37035010403,1486.000000000163,521.0000000000371,82.000000000016,14
37035010404,899,218,48,6
37035010501,895.449994123865,174.865554119167,20.987777647197,2
37035010502,247,55,31,4
37035010600,1593.133479142838,623.933851123395,90.989330826355,15.987196991626
37035010700,926.2649210423269,304.499569462858,56,17
37035010900,667.999999999939,2056.999999999857,696.999999999908,152
37035011000,700.999999999984,542.999999999958,113.999999999961,36
37035011101,659.15513628277,396.213149151067,188.583719888629,73
37035011102,1658.000000000519,472.000000000051,250.00000000001398,8.999999999998
37035011200,1541.000000000029,672.000000000019,261.000000000006,42
37035011300,1630.999999999988,1075.00000000002,301.000000000018,101.99999999999599
37035011401,608.999999999968,370.999999999981,167.999999999989,116.999999999997
37035011402,754.999999999973,206.999999999961,97.999999999983,30.999999999997
37035011501,774.000000000054,305.999999999996,115,109
37035011503,430.999999999977,128,78,22
